Ticker,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss
INDOWIND,7,2,4,-85.06430625915527
INDRAMEDCO,2,0,2,-161.99996948242188
INDSWFTLAB,4,1,3,-319.4999694824219
INDSWFTLTD,5,2,3,11.499996185302734
INDTERRAIN,3,2,1,645.0001907348633
INDUSINDBK,3,2,1,4152.0013427734375
INDUSTOWER,2,1,0,611.9998168945312
INFIBEAM,2,0,1,-23.57341766357422
INFOBEAN,1,0,1,-163.49998474121094
INFOMEDIA,3,1,1,7.999997138977051
INFY,3,1,2,-676.37451171875
INGERRAND,2,2,0,4312.999267578125
INOXWIND,3,1,1,19.87499237060547
INSECTICID,3,2,1,530.7778930664062
INSPIRISYS,1,1,0,154.00001525878906
INTELLECT,4,1,3,-188.11676025390625
INTENTECH,2,1,1,227.00000762939453
INTLCONV,0,0,0,0.0
INVENTURE,1,0,1,-2.549999952316284
IOB,5,3,2,168.00000190734863
IOC,4,1,2,21.16668701171875
IOLCP,2,0,2,-268.99999618530273
IONEXCHANG,0,0,0,0.0
IPCALAB,4,1,2,711.25
IPL,1,0,0,0.0
IRB,7,1,6,-204.24999237060547
IRCON,2,2,0,186.4999771118164
IRCTC,1,0,0,0.0
IRFC,1,1,0,36.499977111816406
IRIS,1,0,0,0.0
IRISDOREME,0,0,0,0.0
ISEC,2,1,0,1080.0
ISFT,3,2,1,2072.999725341797
ISGEC,1,0,0,0.0
ISMTLTD,6,2,4,2.9999685287475586
ITC,3,2,1,528.3329772949219
ITDC,3,2,0,2956.499786376953
ITDCEM,5,2,3,101.74995422363281
ITI,2,0,2,-331.00000381469727
IVC,5,2,3,3.000011444091797
IVP,4,1,3,-392.99999237060547
IWEL,0,0,0,0.0
IZMO,3,2,1,196.00003242492676
J&KBANK,4,3,1,271.0000228881836
JAGRAN,5,1,3,-546.5000534057617
JAGSNPHARM,2,0,2,-50.50000190734863
JAIBALAJI,3,1,2,514.4999504089355
JAICORPLTD,2,0,2,-422.99999237060547
