Ticker,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss
GOCLCORP,3,2,1,2632.4998474121094
GOCOLORS,0,0,0,0.0
GODFRYPHLP,4,1,3,3685.4998779296875
GODHA,2,1,1,1.4300000667572021
GODREJAGRO,2,0,1,-527.9998779296875
GODREJCP,2,0,1,-1404.5001220703125
GODREJIND,5,1,3,-810.9552001953125
GODREJPROP,3,2,0,8770.500183105469
GOKEX,7,3,4,774.0000152587891
GOKUL,3,2,1,200.9999942779541
GOKULAGRO,0,0,0,0.0
GOLDENTOBC,3,1,2,38.999977111816406
GOLDIAM,3,2,0,359.2000102996826
GOLDTECH,7,3,4,201.00000381469727
GOODLUCK,3,1,2,153.00003051757812
GPIL,5,2,3,-638.499927520752
GPPL,4,1,3,-89.99984741210938
GPTINFRA,2,1,1,48.49998474121094
GRANULES,3,2,0,1162.7999687194824
GRAPHITE,1,0,0,0.0
GRASIM,6,2,3,4250.19775390625
GRAVITA,4,3,1,718.0000114440918
GREAVESCOT,5,1,4,235.0
GREENLAM,1,1,0,1573.699951171875
GREENPANEL,1,1,0,392.99999237060547
GREENPLY,2,2,0,516.475419998169
GREENPOWER,3,0,3,-84.71130609512329
GRINDWELL,0,0,0,0.0
GRINFRA,1,0,0,0.0
GROBTEA,2,1,1,2973.0001831054688
GRPLTD,0,0,0,0.0
GRSE,0,0,0,0.0
GRWRHITECH,0,0,0,0.0
GSFC,7,1,6,-441.89998626708984
GSPL,1,0,0,0.0
GSS,4,2,2,49.00003433227539
GTL,3,0,3,-181.49999499320984
GTLINFRA,1,0,1,-49.49999809265137
GTPL,2,1,1,386.9999694824219
GUFICBIO,4,1,2,-161.49999141693115
GUJALKALI,4,1,2,-1048.5001373291016
GUJAPOLLO,0,0,0,0.0
GUJGASLTD,3,0,2,-1555.8998107910156
GUJRAFFIA,6,1,5,-128.49999904632568
GULFOILLUB,1,0,1,-729.5001220703125
GULFPETRO,2,0,2,-59.03561592102051
GULPOLY,4,1,3,-634.5832443237305
GVKPIL,5,1,4,-75.49998998641968
GVPTECH,2,0,2,-2448.000135421753
HAL,1,1,0,3896.500244140625
HAPPSTMNDS,0,0,0,0.0
HARDWYN,0,0,0,0.0
HARIOMPIPE,0,0,0,0.0
HARRMALAYA,4,1,3,-183.49998474121094
HATHWAY,7,0,6,-316.1000061035156
HATSUN,2,0,1,-434.3878173828125
HAVELLS,3,2,1,2365.900115966797
HAVISHA,2,1,1,4.000000357627869
HBLPOWER,3,1,2,-6.999998092651367
HBSL,1,1,0,268.3333206176758
HCC,7,2,5,-98.52276802062988
HCG,2,1,1,747.4999237060547
HCL-INSYS,4,2,2,187.43764400482178
HCLTECH,3,2,0,4986.874923706055
HDFCAMC,2,1,0,15339.000244140625
HDFCBANK,2,1,0,6435.50048828125
HDFCLIFE,3,0,2,-741.500244140625
HEADSUP,2,1,1,75.49999237060547
HECPROJECT,6,2,3,321.10002517700195
HEG,6,1,4,-2463.00048828125
HEIDELBERG,2,1,0,339.50000762939453
HEMIPROP,0,0,0,0.0
HERANBA,1,0,1,-1300.0
HERCULES,2,0,2,-674.0000915527344
HERITGFOOD,4,0,3,-767.1343231201172
HEROMOTOCO,4,1,3,5038.49853515625
HESTERBIO,1,1,0,5176.000061035156
HEUBACHIND,6,1,5,1077.5009155273438
HEXATRADEX,2,1,1,21.499996185302734
HFCL,3,2,1,261.99999809265137
HGINFRA,1,1,0,2057.5
HGS,6,1,4,2221.0000610351562
HIKAL,2,0,1,-234.49996948242188
HIL,4,0,4,-4583.499450683594
HILTON,2,1,1,85.54597854614258
HIMATSEIDE,2,1,1,69.00005340576172
HINDALCO,8,2,5,997.5
HINDCOMPOS,4,3,1,5575.833282470703
HINDCON,3,1,2,9.499998092651367
HINDCOPPER,6,1,4,-1540.0000190734863
HINDMOTORS,4,1,3,-0.9999847412109375
HINDOILEXP,4,1,3,-365.99998474121094
HINDPETRO,5,1,3,-610.9445571899414
HINDUNILVR,2,1,0,5837.9998779296875
HINDWAREAP,2,1,0,780.9999847412109
HINDZINC,3,1,2,449.35020446777344
HIRECT,1,0,1,-451.50001525878906
HISARMETAL,0,0,0,0.0
HITECH,2,1,1,46.25
HITECHCORP,4,2,2,556.5000152587891
HITECHGEAR,2,1,1,841.9999694824219
HLEGLAS,1,0,1,-1083.599853515625
HLVLTD,4,1,3,-100.49999237060547
HMT,3,0,3,-238.50003242492676
HMVL,4,1,2,174.99996185302734
HOMEFIRST,0,0,0,0.0
HONAUT,1,1,0,23235.0
HONDAPOWER,5,2,3,9727.499389648438
